person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,person_home_ownership_MORTGAGE,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,loan_grade_A,loan_grade_B,loan_grade_C,loan_grade_D,loan_grade_E,loan_grade_F,loan_grade_G,cb_person_default_on_file_N,cb_person_default_on_file_Y
-0.5852117592981274,-0.5845347396263497,-0.9166698615858229,-0.16981363746990838,-0.0075327269957387605,1.2154928072690214,-0.9385143395458824,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.4271631074314801,-0.5186159612416698,0.2983960113327705,-0.24923152931814477,-1.4281861046090079,0.6537235184753523,-0.6906655351897967,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.6274693668349343,-0.5029210140072222,-0.18763033783466687,0.22727582177127348,0.9644932682133401,1.4027492368669114,2.779217725795403,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.9013090630314219,-0.4621141511976584,-0.6736566870021042,0.060498248889977096,-1.2103742595287126,0.9346081628721872,-0.6906655351897967,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.2691144555648328,-0.4872260667727746,1.2704487096676451,-0.24923152931814477,0.5451241933572489,0.5600953036764076,-0.6906655351897967,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.11106580369818557,-0.3302765944282986,1.0274355350839266,0.38611160546774626,-1.6199905652021036,0.9346081628721872,0.30072968223454605,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.4271631074314801,0.37599603112184327,-0.6736566870021042,0.8626189565571645,0.457349270712951,-0.0016739851172616544,-0.9385143395458824,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.4271631074314801,0.017319401973012325,1.0274355350839266,-1.0434104478005086,1.6276815726369254,-1.218840777503545,-0.442816730833711,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.5211288037684035,-0.01637764973934667,-0.43064351241838555,0.06844003807480073,0.8442091149600424,-0.18893041471515157,0.05288087787846036,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.2691144555648328,0.40424693614384893,0.5414091859164891,0.9340950592205772,-0.033540111482938215,-0.28255862951409627,-0.6906655351897967,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.5852117592981274,-0.3302765944282986,-1.1596830361695416,0.06844003807480073,0.6816629619150459,0.46646708887746263,-0.442816730833711,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.4271631074314801,-0.4087513306005366,-0.43064351241838555,1.0214547402536371,0.22653373338905633,2.1517749552584706,-0.442816730833711,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0469828481684617,1.0453855306710333,1.7564750588350826,1.6567978750395282,-0.1180641110663363,-0.18893041471515157,-0.19496792647762531,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.5852117592981274,-0.4087513306005366,0.05538283674905181,-0.7257388804075631,0.457349270712951,-0.3761868443130412,-0.6906655351897967,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.7432604111647746,-0.5657008029450126,0.5414091859164891,-0.9481089775826249,-0.4269018018518299,-0.4698150591119862,-0.6906655351897967,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.837226107501698,-0.23610691102161305,-0.6736566870021042,-1.3293148584541594,-0.4496582632781289,-1.406097207101435,0.30072968223454605,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.4271631074314801,-0.04776754420824186,1.0274355350839266,2.450976793521892,0.1550134260492577,2.1517749552584706,-0.9385143395458824,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.7432604111647746,-0.5657008029450126,-1.1596830361695416,-1.361082015193454,-0.5504368781660269,-1.3124689923024901,-0.442816730833711,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.9952747593683453,-0.5790101181998242,-0.18763033783466687,-0.7257388804075631,-0.21234087983243455,-0.0016739851172616544,0.30072968223454605,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.1533234112349926,-0.3302765944282986,-0.43064351241838555,0.38611160546774626,0.08024219564855918,0.9346081628721872,-0.19496792647762531,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.36308015190175624,0.37599603112184327,0.05538283674905181,0.06844003807480073,-1.698012718663702,-0.5634432739109311,0.30072968223454605,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.9013090630314219,-0.42444627783498423,-1.1596830361695416,2.450976793521892,1.6471871110023244,4.398852110433148,-0.6906655351897967,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-1.059357714898069,-0.8774024550211419,-0.18763033783466687,-1.361082015193454,0.7856924998638438,-0.6570714887098759,-0.442816730833711,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.11106580369818557,0.31321624218405286,1.7564750588350826,2.1333052261289467,-1.5744776423495046,0.9346081628721872,0.30072968223454605,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0469828481684617,1.3176928651886992,0.2983960113327705,0.06844003807480073,-0.956802260778518,-0.9379561331067104,0.5485784865906317,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.5852117592981274,-0.6079045160584422,-0.9166698615858229,-0.5271941507869721,0.6036408084534476,0.5600953036764076,-0.442816730833711,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.9013090630314219,0.1248768753706817,0.2983960113327705,0.06844003807480073,-1.0185697989356168,-0.28255862951409627,-0.9385143395458824,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.20503150003510895,-0.6598704863516982,-0.43064351241838555,-0.376300156275323,-1.1388539521889143,1.2154928072690214,0.05288087787846036,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0469828481684617,0.06209708643289132,0.5414091859164891,-0.24923152931814477,-1.4281861046090079,-0.5634432739109311,-0.19496792647762531,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.5852117592981274,0.06209708643289132,-0.18763033783466687,-0.5669030967110903,-1.8182968719169994,-0.7506997035088209,-0.9385143395458824,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.5852117592981274,-0.440078445280494,-0.43064351241838555,-1.0434104478005086,0.7596851153766443,-0.8443279183077657,-0.9385143395458824,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.5852117592981274,-0.23610691102161305,0.7844223605002079,0.38611160546774626,-0.0075327269957387605,0.6537235184753523,-0.6906655351897967,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0469828481684617,-0.3381240680455224,0.05538283674905181,1.6567978750395282,-0.5081748783743282,2.619916029253195,1.044276095302803,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.259663974301523,1.1670213717380022,0.2983960113327705,0.7037831728606917,-0.0075327269957387605,-0.6570714887098759,2.0356713127271457,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.2691144555648328,-0.5343109084761174,0.05538283674905181,-1.2022462314969813,0.1550134260492577,-1.0315843479056555,-0.6906655351897967,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.837226107501698,-0.09485238591158465,-1.1596830361695416,0.8626189565571645,0.902725730056241,0.7473517332742973,0.30072968223454605,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.7432604111647746,-0.3836394150254204,0.5414091859164891,-0.4080673130146175,0.7856924998638438,-0.0016739851172616544,-0.6906655351897967,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.837226107501698,-0.2518018582560606,0.05538283674905181,-0.20158079420920294,-0.0075327269957387605,-0.0016739851172616544,0.30072968223454605,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.575761278034818,-0.5657008029450126,-0.6736566870021042,0.38611160546774626,0.031478349735060134,2.1517749552584706,2.2835201170832313,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.4271631074314801,-0.26749680549050825,-0.18763033783466687,-1.1228283396487448,-1.3826731817564089,-1.1252125627046003,-0.6906655351897967,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.4271631074314801,-0.4872260667727746,1.0274355350839266,-0.8845746641040357,0.6816629619150459,-0.5634432739109311,-0.9385143395458824,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.5852117592981274,-0.8293759164837322,-0.9166698615858229,-0.8845746641040357,-1.698012718663702,1.2154928072690214,-0.6906655351897967,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.5852117592981274,0.37599603112184327,-1.1596830361695416,-0.24923152931814477,0.6426518851842471,-0.7506997035088209,-0.9385143395458824,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.837226107501698,-0.22825943740438923,-0.6736566870021042,0.8626189565571645,1.1075338828929369,1.1218645924700765,1.044276095302803,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.2691144555648328,-0.527248182220616,0.05538283674905181,-1.0037015018763904,-1.3079019513557104,-0.6570714887098759,-0.9385143395458824,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.7432604111647746,-0.09485238591158465,0.5414091859164891,0.18756687584715528,-1.0185697989356168,0.09195422968168304,-0.6906655351897967,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.5211288037684035,0.8468444481552712,0.7844223605002079,1.6567978750395282,-1.1453557983107139,-0.0016739851172616544,0.05288087787846036,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.6791774556350507,0.47016571452852884,-0.9166698615858229,-0.7257388804075631,0.31755957909425414,-1.1252125627046003,0.7964272909467174,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.2691144555648328,-0.5657008029450126,-0.6736566870021042,-0.5669030967110903,1.87150080220442,0.27921065927957295,-0.9385143395458824,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.9013090630314219,-0.8670437898464065,-0.18763033783466687,-0.9481089775826249,0.3955817325558525,1.4963774516658563,-0.6906655351897967,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2.101615322434876,-0.35477640706127134,-0.18763033783466687,0.8626189565571645,0.5581278856008489,1.683633881263746,2.2835201170832313,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.7432604111647746,-0.28319175272495584,-0.9166698615858229,0.06844003807480073,-1.2103742595287126,0.3728388740785177,-0.9385143395458824,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.5852117592981274,0.2347415060118149,0.2983960113327705,-0.7257388804075631,-1.8182968719169994,-1.0315843479056555,-0.6906655351897967,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.5211288037684035,-0.6283236424104585,-0.6736566870021042,-0.4874852048628539,-0.33262503308573166,0.7473517332742973,0.7964272909467174,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.20503150003510895,-0.7540401697583837,-0.18763033783466687,-0.5271941507869721,-0.33262503308573166,1.683633881263746,0.05288087787846036,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.5211288037684035,-0.6598704863516982,2.2425014080025196,-1.2022462314969813,1.7154564952812232,-0.8443279183077657,0.7964272909467174,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0469828481684617,-0.9109896421028597,-0.9166698615858229,-0.7654478263316812,0.03472927279595999,3.9307110364384226,-0.19496792647762531,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.11106580369818557,-0.5186159612416698,-0.6736566870021042,-0.31276584279673386,-0.9795587222048177,0.5600953036764076,1.044276095302803,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.36308015190175624,-0.4401412250694318,-1.1596830361695416,-0.5669030967110903,0.18427173359735702,-0.09530219991620661,0.30072968223454605,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.2691144555648328,0.5329455034663193,1.2704487096676451,0.06844003807480073,-0.13756964943173602,-0.6570714887098759,-0.9385143395458824,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.9013090630314219,-0.4087513306005366,-0.18763033783466687,-0.7257388804075631,-0.6869756467238238,-0.3761868443130412,-0.9385143395458824,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.9952747593683453,0.030707191963996124,-0.9166698615858229,0.8626189565571645,0.24929019481535536,0.46646708887746263,0.30072968223454605,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.7432604111647746,-0.6788613725053798,0.5414091859164891,-1.1387119180183922,-0.6739719544802244,-0.5634432739109311,-0.442816730833711,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.5852117592981274,-0.01637764973934667,0.7844223605002079,-0.5192523616021485,0.22653373338905633,-0.6570714887098759,-0.9385143395458824,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0469828481684617,-0.07915743867713705,-0.43064351241838555,-0.7257388804075631,-0.2090899567715347,-0.8443279183077657,0.30072968223454605,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.36308015190175624,-0.6441755391172506,-0.18763033783466687,-0.9639925559522722,0.031478349735060134,-0.28255862951409627,0.05288087787846036,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.9013090630314219,-0.28319175272495584,0.2983960113327705,0.8626189565571645,-1.1388539521889143,1.3091210220679665,-0.9385143395458824,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0469828481684617,-0.5920683142988845,-0.18763033783466687,-0.13804648073061385,1.1693014210500352,1.3091210220679665,1.044276095302803,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3.0499072336347597,-0.6441755391172506,-0.6736566870021042,0.18756687584715528,1.0425154216749384,2.432659599655305,2.531368921439317,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.9013090630314219,0.0040257816654352095,-0.18763033783466687,-0.24923152931814477,2.398150338070209,-0.6570714887098759,-0.442816730833711,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.20503150003510895,-0.4087513306005366,-0.43064351241838555,0.7276085404151627,0.5451241933572489,1.683633881263746,0.30072968223454605,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.059357714898069,-0.30202568940629293,-0.18763033783466687,-0.7257388804075631,-1.1388539521889143,-0.5634432739109311,-0.442816730833711,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.9013090630314219,0.47016571452852884,-0.43064351241838555,1.6567978750395282,-1.0185697989356168,0.3728388740785177,-0.6906655351897967,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.8918585817681124,-0.2988866999594034,0.05538283674905181,-0.5669030967110903,-1.2591381054422117,-0.3761868443130412,2.2835201170832313,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.733809929901465,0.13429384371135028,-0.6736566870021042,-1.2816641233452177,0.8442091149600424,-1.406097207101435,1.7878225083710602,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.9013090630314219,-0.6787044230330352,-0.43064351241838555,-1.0434104478005086,-1.4281861046090079,-0.3761868443130412,-0.6906655351897967,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.5852117592981274,-0.641036549670361,0.2983960113327705,-0.5669030967110903,-1.1453557983107139,0.6537235184753523,-0.9385143395458824,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.5852117592981274,-0.09485238591158465,-0.6736566870021042,0.02078930296585891,-0.6934774928456237,-0.09530219991620661,-0.6906655351897967,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.9013090630314219,-0.3302765944282986,-0.43064351241838555,-0.7257388804075631,0.457349270712951,-0.5634432739109311,-0.9385143395458824,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0469828481684617,0.2504364532462625,1.7564750588350826,-0.24923152931814477,-1.1453557983107139,-0.6570714887098759,1.044276095302803,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.5852117592981274,-0.3616664888971938,-0.43064351241838555,0.2908101352498626,-0.0075327269957387605,0.9346081628721872,-0.9385143395458824,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.9013090630314219,-0.5186159612416698,-0.9166698615858229,-1.2975477017148649,1.0587700369794377,-1.218840777503545,-0.6906655351897967,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.2691144555648328,-0.09485238591158465,-1.1596830361695416,-0.376300156275323,-0.0075327269957387605,-0.4698150591119862,-0.442816730833711,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.9013090630314219,-0.05319799595136073,-0.18763033783466687,-0.5669030967110903,1.2115634208417347,-0.6570714887098759,-0.442816730833711,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
